energy_mean,energy_variance,energy_min,energy_max,energy_amplitude,spectral_skewness,spectral_kurtosis,mean_interband_diff,var_interband_diff,spectral_entropy,spectral_entropy_norm,effective_scales,spectral_flatness,energy_cdf_50,energy_cdf_80,idioma,nome_idioma,length
0.03125,0.016677206128438742,0.005166783129336658,0.7502076787243033,0.7450408955949667,5.386604571172513,27.021460378945356,0.02488711137870607,0.01733068232173438,1.4138825655102545,0.4079602731322018,4.1118891311082555,0.2900999486760357,0.0,0.25,he,Hebraico,6907
0.03125,0.01792731288738049,0.004507109249824163,0.7766704492300869,0.7721633399802628,5.386685873171711,27.022017937021463,0.025753240432880672,0.018442391271775087,1.2913533331558456,0.37260580995587433,3.637706254491656,0.2592838324173725,0.0,0.125,he,Hebraico,6336
0.03125000000000001,0.019381393452816108,0.0022868724146633355,0.8063039314955561,0.8040170590808928,5.386514627489212,27.020839611155246,0.026617675565517602,0.020113995369915278,1.1468104074425183,0.33089953753143453,3.148135608962199,0.22053780603702533,0.0,0.0,hi,Hindi,9204
0.03125000000000001,0.017701984421199014,0.004051872709813783,0.7719842828240217,0.7679324101142079,5.386992795256763,27.02415900973484,0.02532841287506274,0.01811705224720746,1.31454655024658,0.3792979578116871,3.723062380712993,0.2658472663218442,0.0,0.09375,hi,Hindi,5455
0.03125,0.01894483057816316,0.0029805432788262013,0.7975112124740533,0.7945306691952271,5.3861989573313815,27.018650253728335,0.02624546898625654,0.019708237864240363,1.1880349133158479,0.3427944155687446,3.2806281503575545,0.22901309122773916,0.0,0.03125,hi,Hindi,41223
0.03125000000000001,0.017755980102495798,0.004092101501400286,0.77303684135625,0.7689447398548497,5.385236032797922,27.011839055530853,0.025222063453836246,0.017776364566777596,1.3038280598836542,0.3762052552332053,3.6833698743470618,0.2596057422901964,0.0,0.0625,hi,Hindi,13941
0.03125000000000001,0.018487829419850086,0.003691567369281942,0.7882467092841092,0.7845551419148273,5.386975309339419,27.02403797329673,0.026414583579467552,0.019025123452148983,1.237319989892236,0.3570150826820622,3.4463647845624807,0.24619052490162938,0.0,0.0625,hi,Hindi,7145
0.031249999999999997,0.017986040708287028,0.0038258256686868426,0.7778837009126389,0.7740578752439521,5.386530367205671,27.02094336690995,0.02606190382201509,0.018583414501045028,1.2846552448919837,0.37067315021153235,3.6134219967633707,0.2563855582145067,0.0,0.125,hi,Hindi,4899
0.03125,0.018342521514129656,0.0036079919475728657,0.7852344052832964,0.7816264133357235,5.386254752994867,27.01902535216329,0.02602018560190849,0.01904367150871466,1.2483745233980899,0.36020474681570946,3.4846740952015036,0.2461422883182447,0.0,0.125,hi,Hindi,6353
0.03125,0.017959407411737613,0.004269776705786905,0.7773397229133171,0.7730699462075302,5.386739221212097,27.02239110700922,0.025462835715597057,0.018514292525411837,1.288360142966459,0.37174215782734127,3.6268341870187637,0.25858630592849335,0.0,0.125,hi,Hindi,32512
0.03125000000000001,0.016774835855502778,0.004792115416836148,0.7523016060735322,0.7475094906566961,5.386429084351707,27.020227341191077,0.025030373631406807,0.01702826223212114,1.4038355950405959,0.4050613302376949,4.070783939524619,0.2872706110641803,0.0,0.1875,hi,Hindi,5248
0.03125,0.018202749236167975,0.003048140296423873,0.7823201233076409,0.779271983011217,5.385425873615256,27.013280437742445,0.025781451197635072,0.01879562865184543,1.2577723108934213,0.3629163750986781,3.517576685455975,0.24372911799247557,0.0,0.15625,hi,Hindi,15637
0.03125000000000001,0.019446818275015064,0.0029524750099231053,0.807601341258833,0.8046488662489099,5.3863007210084195,27.019352627613166,0.02668742158172927,0.02019948254768381,1.139219864865492,0.3287093699047281,3.1243300145721653,0.2177307780314368,0.0,0.0,hi,Hindi,9739
