id,idioma,anomalia,exemplo,posicao,tamanho,media_utf8
14678,es,wiki_markup,,0,6003,92.8098
14679,es,wiki_markup,,0,6101,112.5311
14680,es,standalone_number,19039,1954,25028,99.8129
14680,es,wiki_markup,,0,25028,99.8129
14681,es,standalone_number,021642,3184,8341,126.1942
14681,es,wiki_markup,,0,8341,126.1942
14682,es,standalone_number,0743467418,3307,5531,118.9535
14682,es,wiki_markup,,0,5531,118.9535
14683,es,standalone_number,20062013,1205,5898,137.0531
14683,es,wiki_markup,,0,5898,137.0531
14684,es,wiki_markup,,0,13288,119.8382
14685,es,wiki_markup,,0,5238,112.4089
14686,es,standalone_number,18461848,2932,41560,110.0084
14686,es,wiki_markup,,0,41560,110.0084
14687,es,standalone_number,9781134621323,5941,5955,137.1918
14687,es,wiki_markup,,0,5955,137.1918
14688,es,standalone_number,01961,6864,7264,95.359
14688,es,wiki_markup,,0,7264,95.359
14689,es,standalone_number,120012,1567,5314,131.6041
14689,es,wiki_markup,,0,5314,131.6041
14690,es,standalone_number,16901749,4094,5979,122.7163
14690,es,wiki_markup,,0,5979,122.7163
14691,es,wiki_markup,,0,6093,120.3819
14692,es,excessive_whitespace,    ,1855,18145,98.134
14692,es,standalone_number,9782880746896,17983,18145,98.134
14692,es,wiki_markup,,0,18145,98.134
14693,es,standalone_number,201516,6176,9440,108.6765
14693,es,wiki_markup,,0,9440,108.6765
14694,es,standalone_number,231232,3864,7781,141.9757
14694,es,wiki_markup,,0,7781,141.9757
14695,es,html_tag,<ll>,76387,88879,119.3237
14695,es,standalone_number,19812010,9119,88879,119.3237
14695,es,wiki_markup,,0,88879,119.3237
14695,es,repeated_nonascii,لَقَنْت,2296,88879,119.3237
14696,es,standalone_number,1592230970,6227,6238,160.5803
14696,es,wiki_markup,,0,6238,160.5803
14697,es,standalone_number,20092014,2900,4901,109.7754
14697,es,wiki_markup,,0,4901,109.7754
14698,es,standalone_number,19241962,11705,12966,106.4793
14698,es,wiki_markup,,0,12966,106.4793
14699,es,wiki_markup,,0,6007,192.5785
14699,es,repeated_nonascii,金砂町小川山,138,6007,192.5785
14700,es,standalone_number,2707301175,4253,4981,121.6475
14700,es,wiki_markup,,0,4981,121.6475
14701,es,url,https://web.archive.org/web/20150906080403/http://floradobrasil.jbrj.gov.br/2010/.,5041,5970,118.4454
14701,es,standalone_number,18981936,1051,5970,118.4454
14701,es,wiki_markup,,0,5970,118.4454
14702,es,wiki_markup,,0,5452,119.6036
14703,es,standalone_number,19291931,824,9754,98.6735
14703,es,wiki_markup,,0,9754,98.6735
14704,es,standalone_number,0521809258,1187,5460,107.6864
14704,es,wiki_markup,,0,5460,107.6864
14705,es,standalone_number,266267,4592,6186,100.124
14705,es,wiki_markup,,0,6186,100.124
14706,es,wiki_markup,,0,5655,143.3774
14707,es,wiki_markup,,0,5251,103.4715
14708,es,standalone_number,498745,5978,6658,109.8925
14708,es,wiki_markup,,0,6658,109.8925
14709,es,standalone_number,1660022006,895,6632,103.4284
14709,es,wiki_markup,,0,6632,103.4284
14710,es,standalone_number,191718,3022,11903,106.2013
14710,es,wiki_markup,,0,11903,106.2013
14712,es,standalone_number,16351659,129,13554,124.9768
14712,es,wiki_markup,,0,13554,124.9768
14713,es,wiki_markup,,0,6542,138.0235
14714,es,standalone_number,14161472,3061,5850,109.6605
14714,es,wiki_markup,,0,5850,109.6605
14715,es,standalone_number,0803281188,8047,8444,93.7808
14715,es,wiki_markup,,0,8444,93.7808
14716,es,standalone_number,41719,2243,7679,99.5153
14716,es,wiki_markup,,0,7679,99.5153
14717,es,wiki_markup,,0,10880,119.3268
14718,es,wiki_markup,,0,10829,105.4442
14719,es,standalone_number,18791882,279,5190,119.4058
14719,es,wiki_markup,,0,5190,119.4058
14720,es,standalone_number,19861988,5227,6779,91.008
14720,es,wiki_markup,,0,6779,91.008
14721,es,wiki_markup,,0,5911,113.2284
14722,es,standalone_number,19631966,4210,43951,130.1826
14722,es,wiki_markup,,0,43951,130.1826
14723,es,wiki_markup,,0,59136,105.3514
14724,es,standalone_number,0804842523,29089,31514,171.0078
14724,es,wiki_markup,,0,31514,171.0078
14725,es,standalone_number,9782906431539,3072,5177,109.803
14725,es,wiki_markup,,0,5177,109.803
14725,es,repeated_nonascii,إنسانيات,3559,5177,109.803
14726,es,standalone_number,19352009,1136,4942,106.1858
14726,es,wiki_markup,,0,4942,106.1858
14727,es,standalone_number,9788422010333,4510,5163,117.8206
14727,es,wiki_markup,,0,5163,117.8206
14728,es,standalone_number,2708400479,4087,5751,106.8765
14728,es,wiki_markup,,0,5751,106.8765
14728,es,repeated_nonascii,Τανακυλλίς,424,5751,106.8765
14729,es,wiki_markup,,0,5325,127.3236
14730,es,standalone_number,13328,3125,11389,103.026
14730,es,wiki_markup,,0,11389,103.026
14731,es,standalone_number,19871989,169,5829,104.2961
14731,es,wiki_markup,,0,5829,104.2961
14732,es,excessive_whitespace,     ,4017,6067,103.151
14732,es,wiki_markup,,0,6067,103.151
14733,es,standalone_number,19982008,2091,6173,142.1539
14733,es,wiki_markup,,0,6173,142.1539
14734,es,wiki_markup,,0,10545,95.8189
14735,es,standalone_number,12431283,33,12246,130.2262
14735,es,wiki_markup,,0,12246,130.2262
14736,es,wiki_markup,,0,22776,105.6099
14737,es,standalone_number,196366,4530,5835,93.9745
14737,es,wiki_markup,,0,5835,93.9745
14738,es,standalone_number,13911397,4344,5207,116.4356
14738,es,wiki_markup,,0,5207,116.4356
14739,es,wiki_markup,,0,14487,127.4429
14740,es,standalone_number,118288,4076,6339,148.693
14740,es,wiki_markup,,0,6339,148.693
14741,es,url,http://www.sanjuan8.com,5018,5041,115.8034
14741,es,standalone_number,167749,2188,5041,115.8034
14741,es,wiki_markup,,0,5041,115.8034
14742,es,standalone_number,0140432493,9187,9702,109.3541
14742,es,wiki_markup,,0,9702,109.3541
14743,es,standalone_number,15351540,9924,10880,131.6343
14743,es,wiki_markup,,0,10880,131.6343
14744,es,standalone_number,1893619141,2551,5183,96.3807
14744,es,wiki_markup,,0,5183,96.3807
14745,es,wiki_markup,,0,9419,108.6812
14746,es,standalone_number,20132014,25928,31859,111.5167
14746,es,wiki_markup,,0,31859,111.5167
14748,es,wiki_markup,,0,13022,117.9618
14749,es,standalone_number,427428,17051,17144,123.2319
14749,es,wiki_markup,,0,17144,123.2319
14750,es,url,http://www.romanemperors.org/trajan.htm,3100,6321,105.2182
14750,es,standalone_number,48112,2021,6321,105.2182
14750,es,wiki_markup,,0,6321,105.2182
14751,es,wiki_markup,,0,5999,113.3761
14752,es,wiki_markup,,0,10522,119.7021
14753,es,excessive_whitespace,    ,717,9242,84.6427
14753,es,standalone_number,51130,4834,9242,84.6427
14753,es,wiki_markup,,0,9242,84.6427
14754,es,wiki_markup,,0,13753,136.2885
14755,es,wiki_markup,,0,5550,93.4719
14756,es,url,https://instagram.com/c.a.25.de.agosto?igshidMzRlODBiNWFlZA,4721,6916,95.1755
14756,es,standalone_number,202122,1538,6916,95.1755
14756,es,wiki_markup,,0,6916,95.1755
14757,es,wiki_markup,,0,6083,117.3768
14758,es,wiki_markup,,0,5457,104.2608
14759,es,standalone_number,60100,960,7132,116.9519
14759,es,wiki_markup,,0,7132,116.9519
14760,es,excessive_whitespace,     ,3282,6288,138.1275
14760,es,standalone_number,8486280419,5452,6288,138.1275
14760,es,wiki_markup,,0,6288,138.1275
14761,es,wiki_markup,,0,5142,140.5189
14762,es,standalone_number,18061808,280,7383,96.9266
14762,es,wiki_markup,,0,7383,96.9266
14763,es,standalone_number,202425,2999,5596,107.4782
14763,es,wiki_markup,,0,5596,107.4782
14765,es,wiki_markup,,0,6337,123.5446
14766,es,wiki_markup,,0,23063,125.2722
14767,es,html_tag,<patria espiritual>,4827,13909,115.0443
14767,es,standalone_number,16841685,8033,13909,115.0443
14767,es,wiki_markup,,0,13909,115.0443
14768,es,excessive_whitespace,    ,3751,6615,93.2797
14768,es,standalone_number,13431346,6544,6615,93.2797
14768,es,wiki_markup,,0,6615,93.2797
14769,es,standalone_number,144284,1134,6906,142.8147
14769,es,wiki_markup,,0,6906,142.8147
14770,es,standalone_number,16721676,1276,10983,115.2915
14770,es,wiki_markup,,0,10983,115.2915
14771,es,standalone_number,100526,2613,8250,101.1541
14771,es,wiki_markup,,0,8250,101.1541
14772,es,standalone_number,16491702,1591,5242,115.0374
14772,es,wiki_markup,,0,5242,115.0374
14773,es,html_tag,<Diccionario geográficoestadísticohistórico de España y sus posesiones de Ultramar>,3025,4981,105.2738
14773,es,standalone_number,8479354062,2120,4981,105.2738
14773,es,wiki_markup,,0,4981,105.2738
14774,es,url,http://kongming.net,5623,5750,116.7304
14774,es,wiki_markup,,0,5750,116.7304
14775,es,wiki_markup,,0,5541,155.6634
14776,es,url,http://www.franciscanos.org/oracion/canticofilip2.htm,39097,39150,112.2771
14776,es,excessive_whitespace,    ,31142,39150,112.2771
14776,es,standalone_number,325350,4484,39150,112.2771
14776,es,wiki_markup,,0,39150,112.2771
14776,es,repeated_nonascii,ἁρπαγμόν,29660,39150,112.2771
14777,es,standalone_number,727223,277,4955,180.4636
14777,es,wiki_markup,,0,4955,180.4636
14778,es,standalone_number,50230,4729,6198,111.2732
14778,es,wiki_markup,,0,6198,111.2732
14779,es,wiki_markup,,0,5289,97.5629
14780,es,standalone_number,20000,3988,10040,172.5468
14780,es,wiki_markup,,0,10040,172.5468
14781,es,excessive_whitespace,    ,4088,9882,85.9577
14781,es,standalone_number,9781556080104,9453,9882,85.9577
14781,es,wiki_markup,,0,9882,85.9577
14781,es,repeated_nonascii,ἀσύμπτωτος,500,9882,85.9577
14782,es,standalone_number,202021,921,6499,113.0531
14782,es,wiki_markup,,0,6499,113.0531
14782,es,repeated_nonascii,اسماعيل,44,6499,113.0531
14783,es,standalone_number,19161981,4625,5258,109.1811
14783,es,wiki_markup,,0,5258,109.1811
14784,es,standalone_number,201415,784,14896,118.9266
14784,es,wiki_markup,,0,14896,118.9266
14785,es,standalone_number,9780770104702,10152,10866,129.0219
14785,es,wiki_markup,,0,10866,129.0219
14786,es,wiki_markup,,0,5649,124.3634
14787,es,wiki_markup,,0,7447,92.7117
14788,es,wiki_markup,,0,8608,126.5326
14789,es,wiki_markup,,0,8947,94.6147
14790,es,standalone_number,19831988,2655,6507,83.7221
14790,es,wiki_markup,,0,6507,83.7221
14791,es,url,https://www.billetesargentinos.com.ar/articulos/cotizacion.htm),5769,6155,110.8471
14791,es,standalone_number,93116,2897,6155,110.8471
14791,es,wiki_markup,,0,6155,110.8471
14792,es,wiki_markup,,0,5246,146.296
14792,es,repeated_nonascii,Евгений,2099,5246,146.296
14794,es,standalone_number,19871993,1568,5436,127.6588
14794,es,wiki_markup,,0,5436,127.6588
14795,es,excessive_whitespace,    ,922,46952,88.0506
14795,es,wiki_markup,,0,46952,88.0506
14797,es,excessive_whitespace,    ,5596,6092,133.0524
14797,es,standalone_number,14001,769,6092,133.0524
14797,es,wiki_markup,,0,6092,133.0524
14798,es,standalone_number,18521919,1142,6950,112.0399
14798,es,wiki_markup,,0,6950,112.0399
14799,es,wiki_markup,,0,5550,125.7337
14800,es,wiki_markup,,0,9435,105.1974
14801,es,url,https://twitter.com/NMenonRao,12072,17155,118.8469
14801,es,standalone_number,199293,3740,17155,118.8469
14801,es,wiki_markup,,0,17155,118.8469
14802,es,wiki_markup,,0,8644,191.1285
14803,es,html_tag,<The Last Stand>,3942,4965,187.5591
14803,es,wiki_markup,,0,4965,187.5591
14804,es,url,http://robocoparchive.com/info/making1ed209.htm,9002,9061,94.2868
14804,es,wiki_markup,,0,9061,94.2868
14805,es,standalone_number,409410,7906,8566,112.8299
14805,es,wiki_markup,,0,8566,112.8299
14806,es,wiki_markup,,0,5381,139.9461
14806,es,repeated_nonascii,เสืองามเอี่ยม,3822,5381,139.9461
14807,es,url,https://web.archive.org/web/20150906080403/http://floradobrasil.jbrj.gov.br/2010.,4179,5192,132.7612
14807,es,standalone_number,20150906080403,4207,5192,132.7612
14807,es,wiki_markup,,0,5192,132.7612
14808,es,wiki_markup,,0,5340,115.8845
14808,es,repeated_nonascii,ἄριστοι,1738,5340,115.8845
14809,es,wiki_markup,,0,9607,101.9323
14810,es,wiki_markup,,0,8799,111.7403
14811,es,wiki_markup,,0,10755,94.6923
14812,es,standalone_number,0940228475,3444,5163,104.3872
14812,es,wiki_markup,,0,5163,104.3872
14813,es,standalone_number,191314,3413,8055,126.1885
14813,es,wiki_markup,,0,8055,126.1885
14814,es,standalone_number,198687,13,5991,114.3499
14814,es,wiki_markup,,0,5991,114.3499
14815,es,standalone_number,17571790,4945,5565,147.4952
14815,es,wiki_markup,,0,5565,147.4952
14815,es,repeated_nonascii,الكبير‎,51,5565,147.4952
14816,es,wiki_markup,,0,5364,174.9183
14817,es,wiki_markup,,0,6995,104.9904
14818,es,standalone_number,20012002,3152,9096,136.8515
14818,es,wiki_markup,,0,9096,136.8515
14819,es,emoji,♭,5453,41086,100.0293
14819,es,standalone_number,199697,1247,41086,100.0293
14819,es,wiki_markup,,0,41086,100.0293
14820,es,standalone_number,9780743256025,4510,5255,97.1604
14820,es,wiki_markup,,0,5255,97.1604
14821,es,wiki_markup,,0,5118,115.3566
14822,es,standalone_number,0882706292,3232,7336,101.904
14822,es,wiki_markup,,0,7336,101.904
14823,es,standalone_number,194416,50,7655,107.316
14823,es,wiki_markup,,0,7655,107.316
14824,es,wiki_markup,,0,61962,125.1787
14825,es,standalone_number,82911,4807,7164,110.1894
14825,es,wiki_markup,,0,7164,110.1894
14826,es,standalone_number,1852601639,4973,5271,105.9237
14826,es,wiki_markup,,0,5271,105.9237
14827,es,wiki_markup,,0,9221,123.0052
14828,es,wiki_markup,,0,8439,128.2802
14829,es,standalone_number,52592,961,9694,94.0352
14829,es,wiki_markup,,0,9694,94.0352
14830,es,excessive_whitespace,    ,9346,11294,119.1729
14830,es,standalone_number,19151,7998,11294,119.1729
14830,es,wiki_markup,,0,11294,119.1729
14831,es,wiki_markup,,0,11348,95.8068
14832,es,wiki_markup,,0,10719,94.0619
14833,es,wiki_markup,,0,34267,107.4427
14834,es,standalone_number,19292004,2675,6887,101.736
14834,es,wiki_markup,,0,6887,101.736
14835,es,standalone_number,392394,9588,9677,95.3265
14835,es,wiki_markup,,0,9677,95.3265
14836,es,standalone_number,19411978,4143,4960,377.2252
14836,es,wiki_markup,,0,4960,377.2252
14837,es,url,http://florabase.dec.wa.gov.au/search/quick?qPolianthion,1415,5946,135.2995
14837,es,standalone_number,19181945,5104,5946,135.2995
14837,es,wiki_markup,,0,5946,135.2995
14837,es,repeated_nonascii,Михайлович,4305,5946,135.2995
14838,es,wiki_markup,,0,6112,115.2397
14839,es,wiki_markup,,0,6576,104.4047
14840,es,wiki_markup,,0,11182,165.2321
14841,es,wiki_markup,,0,5366,113.1133
14841,es,repeated_nonascii,Інгулець,3176,5366,113.1133
14842,es,standalone_number,18381886,59,5088,102.6663
14842,es,wiki_markup,,0,5088,102.6663
14842,es,repeated_nonascii,Шајкача,815,5088,102.6663
14843,es,standalone_number,9789684523906,5509,8373,118.7295
14843,es,wiki_markup,,0,8373,118.7295
14844,es,standalone_number,202325,388,26302,121.7778
14844,es,wiki_markup,,0,26302,121.7778
14844,es,repeated_nonascii,​​​​​​​,6174,26302,121.7778
14845,es,standalone_number,18371871,488,10744,113.2346
14845,es,wiki_markup,,0,10744,113.2346
14846,es,standalone_number,9783956791703,4080,5141,135.1
14846,es,wiki_markup,,0,5141,135.1
14846,es,repeated_nonascii,الحساء,4263,5141,135.1
14847,es,standalone_number,0940228475,2408,5442,111.8083
14847,es,wiki_markup,,0,5442,111.8083
14847,es,repeated_nonascii,مُحَمَّد,4569,5442,111.8083
14848,es,standalone_number,18561915,3890,6943,107.1255
14848,es,wiki_markup,,0,6943,107.1255
14849,es,wiki_markup,,0,8850,102.688
14850,es,standalone_number,19021903,271,10525,128.667
14850,es,wiki_markup,,0,10525,128.667
14851,es,standalone_number,07565,3569,6354,127.3299
14851,es,wiki_markup,,0,6354,127.3299
14852,es,standalone_number,500149,498,5203,123.5026
14852,es,wiki_markup,,0,5203,123.5026
14853,es,excessive_whitespace,       ,2252,6042,116.9967
14853,es,wiki_markup,,0,6042,116.9967
14854,es,standalone_number,18971,2577,6127,127.9847
14854,es,wiki_markup,,0,6127,127.9847
14856,es,wiki_markup,,0,5309,119.2234
14857,es,standalone_number,1292015,3220,5036,96.303
14857,es,wiki_markup,,0,5036,96.303
14858,es,standalone_number,554559,2363,5661,101.7568
14858,es,wiki_markup,,0,5661,101.7568
14859,es,standalone_number,9788499114088,4643,6394,104.0009
14859,es,wiki_markup,,0,6394,104.0009
14860,es,standalone_number,20102020,750,8144,117.7644
14860,es,wiki_markup,,0,8144,117.7644
14861,es,standalone_number,20022003,1102,5824,176.8836
14861,es,wiki_markup,,0,5824,176.8836
14861,es,repeated_nonascii,​​​​​​,474,5824,176.8836
14862,es,standalone_number,16071749,1903,5792,110.6443
14862,es,wiki_markup,,0,5792,110.6443
14863,es,wiki_markup,,0,5571,118.3245
14864,es,url,http://www.efloras.org/flora_page.aspx?flora_id11,3216,7466,97.7198
14864,es,wiki_markup,,0,7466,97.7198
14865,es,wiki_markup,,0,10660,138.3146
14866,es,standalone_number,19761983,982,6044,155.1403
14866,es,wiki_markup,,0,6044,155.1403
14867,es,wiki_markup,,0,15425,93.61
14868,es,html_tag,</br>,2177,5831,108.3516
14868,es,wiki_markup,,0,5831,108.3516
14869,es,standalone_number,8941531,424,6168,113.4014
14869,es,wiki_markup,,0,6168,113.4014
14869,es,repeated_nonascii,Пінскі,2112,6168,113.4014
14870,es,standalone_number,193515,658,7448,107.194
14870,es,wiki_markup,,0,7448,107.194
14871,es,standalone_number,762778,341,5169,108.5312
14871,es,wiki_markup,,0,5169,108.5312
14872,es,wiki_markup,,0,6161,111.2165
14872,es,repeated_nonascii,сенокосе,37,6161,111.2165
14873,es,wiki_markup,,0,6556,123.0325
14874,es,standalone_number,1232529656,1100,5015,111.0598
14874,es,wiki_markup,,0,5015,111.0598
14875,es,wiki_markup,,0,5995,96.4264
14876,es,wiki_markup,,0,5144,126.4924
14877,es,standalone_number,18951899,7690,51886,109.3155
14877,es,wiki_markup,,0,51886,109.3155
14878,es,wiki_markup,,0,5178,98.2615
14879,es,wiki_markup,,0,23967,123.0441
14879,es,repeated_nonascii,Міро́навіч,47,23967,123.0441
14880,es,wiki_markup,,0,7015,133.2334
14881,es,standalone_number,20042005,1603,6763,111.3257
14881,es,wiki_markup,,0,6763,111.3257
14882,es,standalone_number,400474,45,5167,114.0674
14882,es,wiki_markup,,0,5167,114.0674
14882,es,repeated_nonascii,Διάδοχος,27,5167,114.0674
14883,es,wiki_markup,,0,6579,108.3777
14884,es,standalone_number,19191945,4869,5782,99.5444
14884,es,wiki_markup,,0,5782,99.5444
14885,es,wiki_markup,,0,7795,105.8716
14886,es,standalone_number,18981944,410,5577,113.6281
14886,es,wiki_markup,,0,5577,113.6281
14886,es,repeated_nonascii,بوزيان‎,1582,5577,113.6281
14887,es,standalone_number,171720,2786,7275,110.8217
14887,es,wiki_markup,,0,7275,110.8217
14888,es,excessive_whitespace,    ,5545,8962,102.2899
14888,es,standalone_number,20022011,4389,8962,102.2899
14888,es,wiki_markup,,0,8962,102.2899
14889,es,standalone_number,90207,411,6427,130.1441
14889,es,wiki_markup,,0,6427,130.1441
14890,es,excessive_whitespace,    ,3118,5543,118.8405
14890,es,standalone_number,20112012,2261,5543,118.8405
14890,es,wiki_markup,,0,5543,118.8405
14891,es,standalone_number,19321933,1458,6012,141.8372
14891,es,wiki_markup,,0,6012,141.8372
14891,es,repeated_nonascii,Лебедин,565,6012,141.8372
14892,es,wiki_markup,,0,5669,103.525
14893,es,standalone_number,20182019,3491,5338,157.1875
14893,es,wiki_markup,,0,5338,157.1875
14894,es,wiki_markup,,0,15012,102.0888
14894,es,repeated_nonascii,ῥητορική,51,15012,102.0888
14895,es,standalone_number,296307,2525,6893,116.4412
14895,es,wiki_markup,,0,6893,116.4412
14896,es,standalone_number,190117,74,9566,107.8425
14896,es,wiki_markup,,0,9566,107.8425
14897,es,standalone_number,291299,786,7153,117.0678
14897,es,wiki_markup,,0,7153,117.0678
14898,es,standalone_number,18381842,3601,5511,122.1052
14898,es,wiki_markup,,0,5511,122.1052
14899,es,url,https://www.elnortedecastilla.es/autor/agustinremesal2769.html,996,7462,111.9673
14899,es,standalone_number,19961999,520,7462,111.9673
14899,es,wiki_markup,,0,7462,111.9673
14900,es,standalone_number,201617,492,5645,186.3899
14900,es,wiki_markup,,0,5645,186.3899
14901,es,standalone_number,20012010,523,6038,126.9783
14901,es,wiki_markup,,0,6038,126.9783
14902,es,standalone_number,20032004,6039,9357,135.0119
14902,es,wiki_markup,,0,9357,135.0119
14902,es,repeated_nonascii,株式会社ポケモン,21,9357,135.0119
14903,es,standalone_number,19581963,1139,6926,93.866
14903,es,wiki_markup,,0,6926,93.866
14904,es,standalone_number,13321056,44464,44920,107.0235
14904,es,wiki_markup,,0,44920,107.0235
14904,es,repeated_nonascii,トライフォース,15105,44920,107.0235
14905,es,wiki_markup,,0,9203,189.0336
14906,es,standalone_number,11754,1,5476,95.7226
14906,es,wiki_markup,,0,5476,95.7226
14907,es,wiki_markup,,0,13104,100.6213
14908,es,standalone_number,18481928,2134,5676,145.2105
14908,es,wiki_markup,,0,5676,145.2105
14908,es,repeated_nonascii,蒼穹のスコア,5422,5676,145.2105
14909,es,url,https://sites.google.com/a/centrostudiventimigliani.com/wwwcentrostudiventimiglianicom/contactrecensioni/ventimiglia%7Ct,8012,8662,107.8018
14909,es,standalone_number,152814,38,8662,107.8018
14909,es,wiki_markup,,0,8662,107.8018
14910,es,wiki_markup,,0,14858,108.2129
14911,es,standalone_number,18581903,5578,6550,104.6557
14911,es,wiki_markup,,0,6550,104.6557
14912,es,wiki_markup,,0,5110,93.1665
14913,es,standalone_number,19781989,192,6397,90.8173
14913,es,wiki_markup,,0,6397,90.8173
14914,es,wiki_markup,,0,5925,104.8846
14915,es,url,"www.desdeelrincondeademuz.com,",9116,9177,101.2572
14915,es,standalone_number,18841958,973,9177,101.2572
14915,es,wiki_markup,,0,9177,101.2572
14916,es,url,https://mathshistory.standrews.ac.uk/Biographies/Bogolyubov/,6299,7006,116.5846
14916,es,standalone_number,249271,539,7006,116.5846
14916,es,wiki_markup,,0,7006,116.5846
14916,es,repeated_nonascii,Никола́й,42,7006,116.5846
14917,es,standalone_number,19931994,997,5078,124.2893
14917,es,wiki_markup,,0,5078,124.2893
14918,es,wiki_markup,,0,7018,94.7669
14919,es,standalone_number,1933821183,3498,5620,95.9404
14919,es,wiki_markup,,0,5620,95.9404
14920,es,standalone_number,19412005,1974,13674,120.8626
14920,es,wiki_markup,,0,13674,120.8626
14921,es,standalone_number,16391672,363,6494,118.6361
14921,es,wiki_markup,,0,6494,118.6361
14922,es,wiki_markup,,0,22690,140.0186
14923,es,standalone_number,04318,3092,10699,94.0549
14923,es,wiki_markup,,0,10699,94.0549
14924,es,url,https://web.archive.org/web/20100918015400/http://elviajero.elpais.com/articulo/viajes/alla/Circulo/Polar/elpviavia/2007,8037,8274,116.4299
14924,es,standalone_number,8001000,534,8274,116.4299
14924,es,wiki_markup,,0,8274,116.4299
14925,es,wiki_markup,,0,8197,108.4339
14926,es,standalone_number,15811589,1533,5800,122.4474
14926,es,wiki_markup,,0,5800,122.4474
14927,es,url,https://www.youtube.com/watch?vY1Ct43ueihE,9398,9790,162.6819
14927,es,wiki_markup,,0,9790,162.6819
14928,es,wiki_markup,,0,6820,151.8591
14928,es,repeated_nonascii,結界師の一輪華,24,6820,151.8591
14929,es,standalone_number,8481081159,9450,12414,122.7673
14929,es,wiki_markup,,0,12414,122.7673
14930,es,standalone_number,464296,1,5425,93.2551
14930,es,wiki_markup,,0,5425,93.2551
14931,es,wiki_markup,,0,12211,127.8542
14932,es,standalone_number,9788492924615,4121,6597,121.5381
14932,es,wiki_markup,,0,6597,121.5381
14933,es,wiki_markup,,0,7271,120.7106
14934,es,wiki_markup,,0,5330,116.9615
14935,es,wiki_markup,,0,6791,94.5213
14936,es,standalone_number,18591936,28022,31678,110.6345
14936,es,wiki_markup,,0,31678,110.6345
14937,es,wiki_markup,,0,26630,102.4052
14938,es,wiki_markup,,0,4967,106.2309
14939,es,standalone_number,19121913,3538,5663,116.3994
14939,es,wiki_markup,,0,5663,116.3994
14940,es,standalone_number,040807,1169,19807,103.026
14940,es,wiki_markup,,0,19807,103.026
14941,es,standalone_number,19801982,8328,16874,97.4502
14941,es,wiki_markup,,0,16874,97.4502
14942,es,standalone_number,18721875,1015,5862,107.4394
14942,es,wiki_markup,,0,5862,107.4394
14943,es,standalone_number,156121,1625,6142,123.0033
14943,es,wiki_markup,,0,6142,123.0033
14943,es,repeated_nonascii,المؤسسة,4346,6142,123.0033
14944,es,wiki_markup,,0,5739,152.5285
14945,es,standalone_number,9781894801164,34879,35232,110.3273
14945,es,wiki_markup,,0,35232,110.3273
14946,es,standalone_number,17161779,970,8208,117.9069
14946,es,wiki_markup,,0,8208,117.9069
14947,es,standalone_number,19651966,1896,5518,105.0288
14947,es,wiki_markup,,0,5518,105.0288
14948,es,standalone_number,600800,2101,5274,114.7461
14948,es,wiki_markup,,0,5274,114.7461
14949,es,standalone_number,9783540324744,9305,9822,105.688
14949,es,wiki_markup,,0,9822,105.688
14950,es,standalone_number,0801497922,4307,4875,128.1502
14950,es,wiki_markup,,0,4875,128.1502
14951,es,wiki_markup,,0,5306,99.3605
14952,es,wiki_markup,,0,6456,133.2804
14953,es,standalone_number,18481919,2851,6421,97.7102
14953,es,wiki_markup,,0,6421,97.7102
14954,es,standalone_number,148783,38,6697,111.7214
14954,es,wiki_markup,,0,6697,111.7214
14954,es,repeated_nonascii,Вычислительная,4697,6697,111.7214
14955,es,standalone_number,672005,1947,9956,108.8837
14955,es,wiki_markup,,0,9956,108.8837
14956,es,wiki_markup,,0,7744,99.5758
14957,es,url,http://www.un.org/en/development/desa/index.html,7435,7917,104.3655
14957,es,excessive_whitespace,    ,4360,7917,104.3655
14957,es,standalone_number,202014,7618,7917,104.3655
14957,es,wiki_markup,,0,7917,104.3655
14958,es,url,https://web.archive.org/web/20170816091412/http://dossiers.ub.edu/docs/7688/pmcof/ULMARIA.htm,4990,5172,96.9942
14958,es,standalone_number,20170816091412,5018,5172,96.9942
14958,es,wiki_markup,,0,5172,96.9942
14959,es,standalone_number,280300,523,7232,106.1426
14959,es,wiki_markup,,0,7232,106.1426
14960,es,wiki_markup,,0,7527,113.0898
14961,es,url,www.um.es/civium):,6455,8048,100.2936
14961,es,wiki_markup,,0,8048,100.2936
14961,es,repeated_nonascii,Μέθανα,19,8048,100.2936
14962,es,standalone_number,46182,64,5142,122.1719
14962,es,wiki_markup,,0,5142,122.1719
14963,es,excessive_whitespace,    ,24828,32163,103.8631
14963,es,standalone_number,37004000,19995,32163,103.8631
14963,es,wiki_markup,,0,32163,103.8631
14964,es,wiki_markup,,0,7871,112.3595
14964,es,repeated_nonascii,Сла́нцы,370,7871,112.3595
14965,es,standalone_number,20222023,677,7023,123.7784
14965,es,wiki_markup,,0,7023,123.7784
14966,es,standalone_number,18481920,1521,13304,105.1483
14966,es,wiki_markup,,0,13304,105.1483
14967,es,url,www.catholichierarchy.org,5045,5209,140.6074
14967,es,standalone_number,11301135,3601,5209,140.6074
14967,es,wiki_markup,,0,5209,140.6074
14968,es,standalone_number,9782759605088,1440,5104,131.5116
14968,es,wiki_markup,,0,5104,131.5116
14969,es,wiki_markup,,0,8864,152.1872
14969,es,repeated_nonascii,中國澳門籃球總會,1523,8864,152.1872
14970,es,standalone_number,19331934,5418,5974,104.3855
